육체	ㅇㅠㄱㅊㅓㅣ	과거(科擧)에 보이던 여섯 가지 시험 과목. 시(詩), 부(賦), 표(表), 책(策), 논(論), 의(疑)를 이른다.
전직	ㅈㅓㄴㅈㅣㄱ	공무원의 직렬을 변경하여 임명함.
군단	ㄱㅜㄴㄷㅏㄴ	육군에서, 사단 이상의 병력으로 편성되는 전술 단위 부대. 군과 사단의 중간에 해당한다.
심령	ㅅㅣㅁㄹㅕㅇ	육체를 떠나서 존재한다고 생각되는 마음의 주체.
천장	ㅊㅓㄴㅈㅏㅇ	=천묘(遷墓).
건달	ㄱㅓㄴㄷㅏㄹ	3. 아무것도 가진 것이 없는 빈털터리.【＜ 乾□婆】
벨트	ㅂㅓㅣㄹㅌㅡ	2. 두 개의 바퀴에 걸어 동력을 전하는 띠 모양의 물건. ≒조대(調帶)·피대(皮帶)·피댓줄.
비너스	ㅂㅣㄴㅓㅅㅡ	=금성(金星).
국선	ㄱㅜㄱㅅㅓㄴ	=외선(外線) .
몇일	ㅁㅕㅊㅇㅣㄹ	'며칠'의 잘못.
법칙	ㅂㅓㅂㅊㅣㄱ	모든 사물과 현상의 원인과 결과 사이에 내재하는 보편적·필연적인 불변의 관계.
해상	ㅎㅏㅣㅅㅏㅇ	조선의 악관직(樂官職)인 '전율(典律)'을 연산군 때 고쳐 부른 이름. 정육품이었다.
억양	ㅇㅓㄱㅇㅑㅇ	음(音)의 상대적인 높이를 변하게 함. 또는 그런 변화. 음절 억양, 단어 억양, 문장 억양 따위가 있다. ≒어조(語調).
원수	ㅇㅜㅓㄴㅅㅜ	먼 곳에 있는 물. 또는 먼 곳에 있는 하천.
품위	ㅍㅜㅁㅇㅜㅣ	4. 금화나 은화가 함유하고 있는 금·은의 비례. 5. 광석 안에 들어 있는 금속의 정도. 특히 다이아몬드의 품질을 나타내는 등급이다.
잠입	ㅈㅏㅁㅇㅣㅂ	2. 물속에 잠겨 들어감.
불안	ㅂㅜㄹㅇㅏㄴ	인간 존재의 밑바닥에 깃들인 허무에서 오는 위기적 의식. 이 앞에 직면해서 인간은 본래의 자기 자신, 즉 실존(實存)으로 도약한다.
연설	ㅇㅕㄴㅅㅓㄹ	연석(筵席)에서 임금의 자문에 답하여 올리던 말. ≒연사(筵辭).
벤치	ㅂㅓㅣㄴㅊㅣ	2. 운동 경기장에서, 감독과 선수들이 앉는 자리.
예정	ㅇㅕㅣㅈㅓㅇ	=예의(銳意).
종일	ㅈㅗㅇㅇㅣㄹ	버릇없이 제 마음대로 함.
맞춤	ㅁㅏㅈㅊㅜㅁ	두 사람이 마주 보며 추는 춤. ≒짝춤.
교환	ㄱㅛㅎㅗㅏㄴ	서로 사귀며 즐거움을 나눔. ≒교관(交款).
모텔	ㅁㅗㅌㅓㅣㄹ	자동차 여행자가 숙박하기에 편하도록 만들어 놓은 여관.
충성	ㅊㅜㅇㅅㅓㅇ	마음속에서 우러나오는 정성. ≒성충(誠忠).
약점	ㅇㅑㄱㅈㅓㅁ	약을 파는 가게.
브리지	ㅂㅡㄹㅣㅈㅣ	=가공 의치.
상위	ㅅㅏㅇㅇㅜㅣ	1. 서리가 내려 찬기가 심함. 2. 위엄이 있는 기세나 권위를 비유적으로 이르는 말.
밤새	ㅂㅏㅁㅅㅏㅣ	2. 꿩과 비슷한 상상의 새. 목에 무늬가 있고 죽지가 희며 발이 누렇다고 한다.
평균	ㅍㅕㅇㄱㅠㄴ	여러 수나 같은 종류의 양의 중간 값을 갖는 수. 산술 평균, 기하 평균, 조화 평균 따위가 있는데 일반적으로 산술 평균을 이른다. ≒고른값·고른수·연등(連等)·중수(中數)·평균값·평균수·평균치.
막상	ㅁㅏㄱㅅㅏㅇ	=극상(極上).
감출	ㄱㅏㅁㅊㅜㄹ	벼슬을 낮추어 쫓아냄.
면회	ㅁㅕㄴㅎㅗㅣ	담이나 벽의 겉면에 회를 바름. 또는 그 회(灰).
정각	ㅈㅓㅇㄱㅏㄱ	'꼭지각'의 전 용어.
금새	ㄱㅡㅁㅅㅏㅣ	물건의 값. 또는 물건 값의 비싸고 싼 정도.
존재	ㅈㅗㄴㅈㅏㅣ	변증법적 유물론에서, 객관적인 물질의 세계. 실재보다 추상적이고 넓은 개념이다.
작품	ㅈㅏㄱㅍㅜㅁ	=직품(職品).
배신	ㅂㅏㅣㅅㅣㄴ	제후의 신하가 천자를 상대하여 자기를 낮추어 이르던 일인칭 대명사.
북극	ㅂㅜㄱㄱㅡㄱ	지구의 자전축을 연장할 때, 천구와 마주치는 북쪽 점.
충전	ㅊㅜㅇㅈㅓㄴ	충의를 위하여 싸움.
경험	ㄱㅕㅇㅎㅓㅁ	객관적 대상에 대한 감각이나 지각 작용에 의하여 깨닫게 되는 내용.
수백	ㅅㅜㅂㅏㅣㄱ	=순백(純白).
일단	ㅇㅣㄹㄷㅏㄴ	대나무로 만든 그릇이나 도시락 한 개. 또는 거기에 담은 음식.
식량	ㅅㅣㄱㄹㅑㅇ	음식을 먹는 분량.
신청	ㅅㅣㄴㅊㅓㅇ	전라도와 경상도에 있던 무당과 악공의 연합 단체. 또는 그 단체의 사무실. ≒공인방·공인청·악공청·장악청·창부청.
등신	ㄷㅡㅇㅅㅣㄴ	자기의 키와 같은 높이.
개방	ㄱㅏㅣㅂㅏㅇ	제곱근이나 세제곱근 따위를 계산하여 그 답을 구하는 일.
망신	ㅁㅏㅇㅅㅣㄴ	옳지 못한 것을 그릇되게 함부로 믿음.
늑골	ㄴㅡㄱㄱㅗㄹ	흉곽을 구성하는 뼈. 좌우 열두 쌍이 있는데, 위쪽 일곱 쌍은 척추에서 몸의 양쪽으로 굽어 흉골에 붙고 아래쪽 다섯 쌍은 짧아 앞이 서로 떨어져 있으며, 흉부의 기관을 보호한다. 2. 선체의 겉모양을 이루고 있는 늑
현금	ㅎㅕㄴㄱㅡㅁ	4. =현찰(現札).
마무리	ㅁㅏㅁㅜㄹㅣ	2. 논설문과 같은 글의 끝맺는 부분.【←마무르-+-이】
예언	ㅇㅕㅣㅇㅓㄴ	내용의 이해를 돕기 위하여 책 머리에 미리 일러두는 말.
절반	ㅈㅓㄹㅂㅏㄴ	2. 유도에서 내리는 판정의 하나. 메치기에서 완전한 한판으로는 인정하기 힘들지만 유효보다는 기술이 잘 걸렸을 때나 누르기에서 25초 이상 30초 미만의 시간이 경과했을 때 내려지는 것으로, 이것이 두 개이면 한판이
한판	ㅎㅏㄴㅍㅏㄴ	2. 유도에서, 판정의 하나. 기술이 완전히 걸려 공중에서 몸이 한 바퀴 돌아서 떨어지거나 떨어질 때 바닥에 어깨가 완전히 접촉되어 큰 소리가 날 때 또는 절반이 두 번 나오는 경우에 선언되는 것으로, 이것이 선언되
물건	ㅁㅜㄹㄱㅓㄴ	물품 따위의 동산과 토지나 건물 따위의 부동산을 통틀어 이르는 말.
히드라	ㅎㅣㄷㅡㄹㅏ	그리스 신화에 나오는 뱀. 머리가 100개, 50개, 9개인 것으로 알려졌으며 머리 하나를 자르면 그 자리에 새로 머리 두 개가 생긴다는 괴물로, 헤라클레스가 이를 죽였다고 한다.
선율	ㅅㅓㄴㅇㅠㄹ	1. 선종(禪宗)과 율종(律宗)을 아울러 이르는 말. 2. 선종의 계율.
평방	ㅍㅕㅇㅂㅏㅇ	공포(貢包) 따위를 받치기 위하여 기둥 위에 초방(初枋)을 짜고 그 위에 수평으로 올려놓은 넓적한 나무.
불알	ㅂㅜㄹㅇㅏㄹ	'고환(睾丸)'을 일상적으로 이르는 말. ≒불.【＜불앓≪구급방언해(1466)≫←불+앓】
법적	ㅂㅓㅂㅈㅓㄱ	불교가 퍼진 자취.
탄창	ㅌㅏㄴㅊㅏㅇ	총탄이나 그 파편에 맞아서 생긴 상처.
복싱	ㅂㅗㄱㅅㅣㅇ	=권투.
입력	ㅇㅣㅂㄹㅕㄱ	문자나 숫자를 컴퓨터가 기억하게 하는 일. ≒인풋.
월시	ㅇㅜㅓㄹㅅㅣ	=월초(月初).
내말	ㄴㅏㅣㅁㅏㄹ	=나마(奈麻).
별반	ㅂㅕㄹㅂㅏㄴ	=별밥.
출신	ㅊㅜㄹㅅㅣㄴ	중국 송나라 때에, 향공진사로 이부시에 3등으로 합격한 사람.
배경	ㅂㅏㅣㄱㅕㅇ	임금을 모시고 함께 논밭을 갈고 심음.
카지노	ㅋㅏㅈㅣㄴㅗ	2. 카드놀이의 하나.
총상	ㅊㅗㅇㅅㅏㅇ	=총대(銃-).
영향	ㅇㅕㅇㅎㅑㅇ	수양명대장경(手陽明大腸經)에 속하는 혈(穴). 콧방울에서 바깥쪽으로 다섯 푼 되는 곳이다.
전개	ㅈㅓㄴㄱㅏㅣ	=개전(改悛).
취재	ㅊㅜㅣㅈㅏㅣ	1. 배에 실은 짐이 상하여 냄새가 나고 못 쓰게 됨. 2. 짐을 실은 배가 뒤집어져 가라앉음.
전설	ㅈㅓㄴㅅㅓㄹ	1. 예전 사람이 남겨 놓은 말. 2. 전에 논한 논설. 3. =전언(前言).
알콜	ㅇㅏㄹㅋㅗㄹ	'알코올'의 잘못.
한명	ㅎㅏㄴㅁㅕㅇ	하늘이 정한 목숨.
변신	ㅂㅕㄴㅅㅣㄴ	독일의 소설가 카프카가 지은 소설. 하루아침에 추악한 벌레로 변한 주인공의 가상적인 이야기를 통하여 현대인의 고립되고 소외된 모습을 그린 작품이다.
인적	ㅇㅣㄴㅈㅓㄱ	서로 이웃하고 있는 적.
기관	ㄱㅣㄱㅗㅏㄴ	1. 고려 시대에, 기록 또는 도필의 일을 맡아보던 구실아치. 2. 조선 시대에 둔, 지방 관아의 구실아치.
회전	ㅎㅗㅣㅈㅓㄴ	일정 지역에 대규모의 병력이 집결하여 전투를 벌임. 또는 그 전투.
전할	ㅈㅓㄴㅎㅏㄹ	동물의 수정란 전체가 세포로 분할되는 난할. 개구리·성게 따위에서 볼 수 있으며, 등할·부등할로 세분된다.
흥분	ㅎㅡㅇㅂㅜㄴ	자극을 받아 생기는 감각 세포나 신경 단위의 변화. 또는 그로 인하여 일어나는 신체 상태의 변화.
한참	ㅎㅏㄴㅊㅏㅁ	2. 두 역참(驛站) 사이의 거리.
신분	ㅅㅣㄴㅂㅜㄴ	형법(刑法)에서, 범죄에 관한 특별한 인지 표지. 범인의 특수한 성질·지위·상태·성별·나이·친족 관계와 같은 인적 성질이나 공무원·의사와 같은 인적 관계 및 영업성·상업성 같은 인적 상태가 포함된다.
패턴	ㅍㅏㅣㅌㅓㄴ	2. =본보기. 3. 양장 따위에 쓰이는 본. '무늬', '옷본'으로 순화.
망상	ㅁㅏㅇㅅㅏㅇ	물에 있는 귀신. 낯은 푸르고 몸과 털은 붉다고 한다.
의식	ㅇㅡㅣㅅㅣㄱ	의복과 음식을 아울러 이르는 말. ≒끽착.
진작	ㅈㅣㄴㅈㅏㄱ	진연(進宴) 때에 임금에게 술잔을 올리던 일.
회장	ㅎㅗㅣㅈㅏㅇ	성직자 대신 교리를 가르치며 교우를 지도하는 사람.
장전	ㅈㅏㅇㅈㅓㄴ	'장거리 전화'를 줄여 이르는 말.
화상	ㅎㅗㅏㅅㅏㅇ	화교 상인.
측면	ㅊㅡㄱㅁㅕㄴ	=옆면.
계란	ㄱㅕㅣㄹㅏㄴ	닭의 알. '달걀'로 순화.
배낭	ㅂㅏㅣㄴㅏㅇ	종자식물의 자성 배우체. 이 안에 있는 난세포가 수정되어 배(胚)가 된다. 겉씨식물에서는 배젖이 어린 시기에 주공(珠孔)에 가까운 세포로부터 난세포와 그것에 부속하는 세포로 생긴 조란기(造卵器)를 이르며, 속씨식물에
확보	ㅎㅗㅏㄱㅂㅗ	확실하게 알림.
내장	ㄴㅏㅣㅈㅏㅇ	=내장안.
승상	ㅅㅡㅇㅅㅏㅇ	1. =승창. 2. 비구가 앉고 눕는 데 쓰도록 만든 상(牀). 윗부분을 노끈으로 얽어 맸다.
난들	ㄴㅏㄴㄷㅡㄹ	마을에서 멀리 떨어진 넓은 들.
원시	ㅇㅜㅓㄴㅅㅣ	조선 시대에, 훈련원에서 주관하던 식년(式年) 무과의 초시(初試). 70명을 뽑았다.
동면	ㄷㅗㅇㅁㅕㄴ	1. 동쪽에 있는 면. 2. 동쪽 방면. 3. 앞면을 동쪽으로 둠.
선장	ㅅㅓㄴㅈㅏㅇ	좋은 것을 골라서 장려함.
수행	ㅅㅜㅎㅏㅣㅇ	2. 따라서 실행함.
정상	ㅈㅓㅇㅅㅏㅇ	선원(禪院)에서, 고승의 초상화를 이르는 말.
중대	ㅈㅜㅇㄷㅏㅣ	매우 소중히 대접함.
영화	ㅇㅕㅇㅎㅗㅏ	어떤 사물이 신령스럽게 됨. 또는 그렇게 되게 함.
라디오	ㄹㅏㄷㅣㅇㅗ	무선 전화나 무선 전신을 이르는 말.
입양	ㅇㅣㅂㅇㅑㅇ	양친과 양자가 법률적으로 친부모와 친자식의 관계를 맺는 신분 행위.
이스트	ㅇㅣㅅㅡㅌㅡ	=효모균. 2. 효모균을 넣어 가공한 제품. 흔히 빵을 부풀리기 위하여 쓴다.
요셉	ㅇㅛㅅㅓㅣㅂ	신약 성경에 나오는 예수의 아버지. 목수였다고 한다.
현재	ㅎㅕㄴㅈㅏㅣ	겉으로 나타나 있음.
앵커	ㅇㅏㅣㅇㅋㅓ	부피의 단위. 기름, 알코올, 꿀 따위의 부피를 잴 때 쓴다. 1앵커는 37.8521리터에 해당한다.
매직	ㅁㅏㅣㅈㅣㄱ	=매관매직.
전례	ㅈㅓㄴㄹㅕㅣ	돈을 뇌물로 주는 일.
신랑	ㅅㅣㄴㄹㅏㅇ	=본당.
코미디	ㅋㅗㅁㅣㄷㅣ	웃음을 주조로 하여 인간과 사회의 문제점을 경쾌하고 흥미 있게 다룬 연극. '희극(喜劇)'으로 순화.
강력	ㄱㅏㅇㄹㅕㄱ	중력이나 전자력보다 강한 힘이라는 뜻으로, '핵력'을 이르는 말.
악질	ㅇㅏㄱㅈㅣㄹ	2. 나쁜 바탕이나 품질.
성당	ㅅㅓㅇㄷㅏㅇ	=문묘(文廟).
농담	ㄴㅗㅇㄷㅏㅁ	농업에 관한 이야기.
인명	ㅇㅣㄴㅁㅕㅇ	고대 인도에서 일어난 논리학으로, 사물의 참과 거짓·옳고 그름을 살피고 논증하는 학문. 논증하여야 할 명제인 종(宗), 이를 성립시키는 전제 조건인 인(因), 종과 인의 관계를 밝히는 유(喩)의 형식을 띤다. ≒인명
예상	ㅇㅕㅣㅅㅏㅇ	=상례(常例).
영국	ㅇㅕㅇㄱㅜㄱ	점령하여 차지한 나라.
모니터	ㅁㅗㄴㅣㅌㅓ	컴퓨터 내부의 메모리를 감시하는 프로그램. 운영 체제의 일종으로, 레지스터나 특정 메모리의 내용을 디스플레이나 프린터 따위의 출력기에 표시할 수도 있다.
성장	ㅅㅓㅇㅈㅏㅇ	1. 소리를 크게 지름. 2. 남을 비평함.
성벽	ㅅㅓㅇㅂㅕㄱ	선천적 또는 주관적으로 정욕(情欲)의 만족을 지향하는 소질.
개복	ㄱㅏㅣㅂㅗㄱ	수술을 하려고 배를 갈라서 엶.
보관	ㅂㅗㄱㅗㅏㄴ	극락정토의 주불(主佛)인 아미타불과 그를 둘러싼 모든 것을 관상하는 수행법.
합동	ㅎㅏㅂㄷㅗㅇ	여러 동을 한 동으로 합침.
발견	ㅂㅏㄹㄱㅕㄴ	=파견(派遣).
계산	ㄱㅕㅣㅅㅏㄴ	주어진 수나 식을 일정한 규칙에 따라 처리하여 수치를 구하는 일.
얼음	ㅇㅓㄹㅇㅡㅁ	=여음(餘音).
단일	ㄷㅏㄴㅇㅣㄹ	겨울의 짧은 해.
의회	ㅇㅡㅣㅎㅗㅣ	민선 의원으로 구성되고 입법 및 기타 중요한 국가 작용에 참여하는 권능을 가진 합의체. 입법 작용을 담당하는 것이 본디의 임무이므로 입법부라고도 하며, 국가 기관의 의회를 국회라 하고 지방 자치 단체 기관의 의회를 
궁전	ㄱㅜㅇㅈㅓㄴ	=궁시(弓矢).
복강	ㅂㅗㄱㄱㅏㅇ	스승이 강술(講述)한 사항을 되풀이하여 강술하는 일. 또는 그 역할을 하는 중.
왜지	ㅇㅗㅏㅣㅈㅣ	재래의 종이에 대하여 갱지, 모조지, 인찰지와 같이 바탕이 반들반들하고 얇은 종이를 이르는 말.
발레	ㅂㅏㄹㄹㅓㅣ	연극의 대사 대신에 춤에 의하여 진행되는 무용극 예술. 16세기에서 17세기 사이에 프랑스 궁정에서 발달한 것으로, 독무(獨舞)·조무(組舞)·군무(群舞)로 구성되며, 음악·문학·미술·조명·의상을 포함하는 종합 무대 
이쪽	ㅇㅣㅈㅈㅗㄱ	이의 부스러진 조각.
패들	ㅍㅏㅣㄷㅡㄹ	카누를 저을 때 쓰는 노. 주걱 모양의 물갈퀴가 달렸다.
불임	ㅂㅜㄹㅇㅣㅁ	식물이 씨를 맺지 못하는 일.
인물	ㅇㅣㄴㅁㅜㄹ	=인물화.
세면	ㅅㅓㅣㅁㅕㄴ	=실국수.
태양	ㅌㅏㅣㅇㅑㅇ	임신 기간 중에 건강관리를 잘하여 태아 발육이 잘되도록 하는 일.
생리	ㅅㅏㅣㅇㄹㅣ	=월경(月經).
의견	ㅇㅡㅣㄱㅕㄴ	=의구(義狗).
능금	ㄴㅡㅇㄱㅡㅁ	2. '사과'의 잘못.【＜□금≪훈몽자회(예산 문고본)(1527)≫】
졸업	ㅈㅗㄹㅇㅓㅂ	2. 어떤 일이나 기술, 학문 따위에 통달하여 익숙해짐.
세척	ㅅㅓㅣㅊㅓㄱ	몸의 겉면이나 장기(臟器) 따위를 깨끗이 씻어 내는 치료 방법. 위(胃)나 장(臟)의 경우에는 물이나 세척제를 관(管) 따위를 이용하여 흘려 넣어 씻어 내는 일을 반복하는데, 유독성 물질을 먹었거나 급성의 소화기병이
러셀	ㄹㅓㅅㅓㅣㄹ	등산에서, 선두에 서서 눈을 쳐내어 길을 다지면서 나아가는 일.
반대	ㅂㅏㄴㄷㅏㅣ	=밥상.
스텐	ㅅㅡㅌㅓㅣㄴ	'스테인리스강'의 잘못.
성형	ㅅㅓㅇㅎㅕㅇ	=성상체.
해체	ㅎㅏㅣㅊㅓㅣ	상대 높임법의 하나로, 상대편을 높이지 않는 뜻을 나타내는 종결형의 말체. 격식체인 '해라체'와 '하게체'를 쓸 자리에 두루 쓰는 비격식체이다. '철수야, 이리 와서 먹어' 따위이다. ≒해.
종결	ㅈㅗㅇㄱㅕㄹ	=귀결(歸結).
만성	ㅁㅏㄴㅅㅓㅇ	=야만성.
반장	ㅂㅏㄴㅈㅏㅇ	객지에서 죽은 사람을 그가 살던 곳이나 그의 고향으로 옮겨서 장사를 지냄.
당직	ㄷㅏㅇㅈㅣㄱ	2. =당직자.
진단	ㅈㅣㄴㄷㅏㄴ	우리나라를 예스럽게 이르는 말. '震'은 중국의 동쪽을 뜻하고, '檀'은 우리나라의 시조인 단군을 뜻하는 말이다.
금방	ㄱㅡㅁㅂㅏㅇ	과거에 급제한 사람의 이름을 써서 거리에 붙이던 글. ≒과방(科榜).
공룡	ㄱㅗㅇㄹㅛㅇ	중생대 쥐라기와 백악기에 걸쳐 번성하였던 거대한 파충류를 통틀어 이르는 말. 몸의 길이가 30미터에 달하는 것도 있고 육상에서 살았다. 화석에 의하여 400여 종 이상이 알려져 있다. ≒디노사우르.
국립	ㄱㅜㄱㄹㅣㅂ	공공의 이익을 위하여 나라의 예산으로 세우고 관리함.
판막	ㅍㅏㄴㅁㅏㄱ	심장이나 혈관 속에서 피가 거꾸로 흐르는 것을 막는 막. ≒날름·날름막·판(瓣).
알란	ㅇㅏㄹㄹㅏㄴ	중국 한(漢)나라 때에, 지금의 아랄 해 북쪽에 있던 나라. 뒤에 흑해 북쪽으로 이동한 것으로 알려져 있다.
정전	ㅈㅓㅇㅈㅓㄴ	=정전기(靜電氣).
임충	ㅇㅣㅁㅊㅜㅇ	=충차.
온실	ㅇㅗㄴㅅㅣㄹ	'욕실(浴室)'을 전문적으로 이르는 말.
운영	ㅇㅜㄴㅇㅕㅇ	구름의 그림자.
서커스	ㅅㅓㅋㅓㅅㅡ	마술이나 여러 가지 곡예, 동물의 묘기 따위를 보여 주는 흥행물. 또는 그것을 공연하는 흥행 단체.
동일	ㄷㅗㅇㅇㅣㄹ	=동도(東道).
개장	ㄱㅏㅣㅈㅏㅇ	펼쳐서 넓게 벌리어 놓음.
실제	ㅅㅣㄹㅈㅓㅣ	한시에서, 실생활에 관계가 없는 풍(風), 월(月), 화(花)를 제재로 삼지 아니하고 경적(經籍)이나 사서(史書)의 내용을 제재로 한 것.
위성	ㅇㅜㅣㅅㅓㅇ	1. 행성의 인력에 의하여 그 둘레를 도는 천체. 지구에는 달이 하나 있으며, 화성에는 2개, 목성에는 16개, 토성에는 21개, 천왕성에는 5개, 해왕성에는 2개, 명왕성에는 1개가 있어 태양계에는 1982년 현재
소시지	ㅅㅗㅅㅣㅈㅣ	으깨어 양념한 고기를 돼지 창자나 인공 케이싱에 채우고 삶은 서양식 순대. ≒양순대.
스윙	ㅅㅡㅇㅜㅣㅇ	재즈 연주 스타일의 하나. 1935년경부터 미국의 베니 굿맨(Benny Goodman) 악단이 연주하기 시작하였으며, 이후 10여 년 동안 유행하였다.
명절	ㅁㅕㅇㅈㅓㄹ	2. 국가나 사회적으로 정하여 경축하는 기념일.
임금	ㅇㅣㅁㄱㅡㅁ	=능금.
명단	ㅁㅕㅇㄷㅏㄴ	=명조(明朝).
설령	ㅅㅓㄹㄹㅕㅇ	눈으로 덮인 산봉우리.
임박	ㅇㅣㅁㅂㅏㄱ	=들깻묵.
진심	ㅈㅣㄴㅅㅣㅁ	=심성(心性).
강제	ㄱㅏㅇㅈㅓㅣ	강철로 만든 제품.
인정	ㅇㅣㄴㅈㅓㅇ	국가나 지방 자치 단체가 어떤 사실의 존재 여부나 옳고 그름을 판단하여 결정함.
화면	ㅎㅗㅏㅁㅕㄴ	삼짇날에 먹는 화채. 진달래꽃의 꽃술을 빼고 씻어 녹말을 씌워서 끓는 물에 살짝 데친 후에 냉수에 식혀 오미잣국에 넣고 실백을 띄워 먹는다.
주파수	ㅈㅜㅍㅏㅅㅜ	2. 교류 전기에서 1초 동안에 전류의 방향이 바뀌는 횟수.
코브라	ㅋㅗㅂㅡㄹㅏ	코브라과의 뱀. 몸의 길이는 1.5~2미터이며 회색 또는 갈색으로 변화가 많다. 화가 나면 목이 불룩하여지고 몸의 3분의 1 정도를 땅 위에 세워 공격하는데, 머리 뒤쪽에 안경 모양의 둥근 무늬가 있다. 인도, 대만
마르코	ㅁㅏㄹㅡㅋㅗ	가톨릭에서, '마가'를 이르는 말.
과일	ㄱㅗㅏㅇㅣㄹ	1. =지난날 . 2. 날을 지냄.
운동	ㅇㅜㄴㄷㅗㅇ	높이 솟아 있는 지붕의 용마루.
웨버	ㅇㅜㅓㅣㅂㅓ	자기력선속의 단위. 1웨버는 1테슬라(tesla), 즉 1만 가우스(gauss)에 해당한다. 기호는 Wb.
온대	ㅇㅗㄴㄷㅏㅣ	열대와 한대 사이의 지역. 위도상으로는 남북 회귀선인 23.5도와 남북 극권 사이의 지역이며, 등온선에 의한 구분으로는 연평균 기온이 0~20℃ 또는 최한월(最寒月) 평균 기온이 영하 18~3℃의 지역이다.
측정	ㅊㅡㄱㅈㅓㅇ	차나 배 따위가 지나온 거리를 잼.
와플	ㅇㅗㅏㅍㅡㄹ	양과자의 하나. 밀가루, 달걀, 설탕, 우유, 베이킹파우더 따위를 잘 섞어 반죽한 다음 구워서 반으로 접어 그 사이에 잼이나 버터, 크림 따위를 넣어 만든다.
대강	ㄷㅏㅣㄱㅏㅇ	=띠강판(-鋼板).
독성	ㄷㅗㄱㅅㅓㅇ	인정이 많은 성향.
리포트	ㄹㅣㅍㅗㅌㅡ	1. 조사나 연구, 실험 따위의 결과에 관한 글이나 문서. 2. 학생이 교수에게 제출하는 소논문(小論文). '보고서'로 순화.
불면	ㅂㅜㄹㅁㅕㄴ	2. 잠을 자지 아니함.
화재	ㅎㅗㅏㅈㅏㅣ	=재물(財物).
아버지	ㅇㅏㅂㅓㅈㅣ	기독교에서, '하나님'을 친근하게 이르는 말.
대령	ㄷㅏㅣㄹㅕㅇ	2. =등대(等待).
가지기	ㄱㅏㅈㅣㄱㅣ	정식 혼인을 하지 않고 다른 남자와 사는 과부나 이혼녀. ≒가직(家直).
함대	ㅎㅏㅁㄷㅏㅣ	바다나 대양에서 전략 및 작전 임무를 수행하는 해군의 연합 부대. 군함들과 항공기, 해군으로 짜여진다.
고백	ㄱㅗㅂㅏㅣㄱ	고백 성사를 통하여 죄를 용서받으려고, 고해 신부에게 지은 죄를 솔직히 말하는 일.
긴장	ㄱㅣㄴㅈㅏㅇ	근육이나 신경 중추의 지속적인 수축, 흥분 상태. 강직과는 달리 하나의 자극에 의하여 일어나며, 에너지의 소모가 거의 없다.
총독	ㅊㅗㅇㄷㅗㄱ	중국 명나라·청나라 때에, 성(省)의 장관. 성 안의 정무와 군무를 맡아보았다.
대장	ㄷㅏㅣㅈㅏㅇ	조선 시대에 둔, 정구품 잡직의 무관 벼슬.
해본	ㅎㅏㅣㅂㅗㄴ	'해군 본부'를 줄여 이르는 말.
브라스	ㅂㅡㄹㅏㅅㅡ	=금관 악기.
진공	ㅈㅣㄴㄱㅗㅇ	떨면서 무서워함.
선체	ㅅㅓㄴㅊㅓㅣ	2. 실은 짐이나 딸린 것들을 제외한 배 자체.
법정	ㅂㅓㅂㅈㅓㅇ	=법무 행정.
경매	ㄱㅕㅇㅁㅏㅣ	경매를 청구한 권리자의 신청에 의하여 법원 또는 집달관이 동산이나 부동산을 구두의 방법으로 경쟁하여 파는 일.
해군	ㅎㅏㅣㄱㅜㄴ	군대를 해산함.
정찰	ㅈㅓㅇㅊㅏㄹ	신라 때에, 내사정전에 속하여 백관(百官)의 풍기(風紀)를 살피고 바로잡는 일을 맡아보던 벼슬. 의사(議史)의 아래이다.
관리	ㄱㅗㅏㄴㄹㅣ	=엄짚신.
군중	ㄱㅜㄴㅈㅜㅇ	2. 출정해 있는 동안.
클럽	ㅋㅡㄹㄹㅓㅂ	2. 트럼프에서, 클로버 잎 모양이 그려져 있는 카드.3. =골프채.
항문	ㅎㅏㅇㅁㅜㄴ	고등 포유동물의 소화기 말단에 있는 구멍. ≒분문(糞門).
클론	ㅋㅡㄹㄹㅗㄴ	단일 세포 또는 개체로부터 무성 증식으로 생긴, 유전적으로 동일한 세포군. 또는 그런 개체군. ≒분지계·영양계.
엑스	ㅇㅓㅣㄱㅅㅡ	영어의 스물넷째 자모의 이름.
근성	ㄱㅡㄴㅅㅓㅇ	정성을 다하여 바치는 마음. 충성스러운 농부가 임금에게 향기로운 미나리를 바쳤다는 데서 유래한 말이다. ≒근침(芹沈).
탱고	ㅌㅏㅣㅇㄱㅗ	4분의2 박자 또는 8분의4 박자의 경쾌한 춤곡. 20세기 초 아르헨티나로부터 유럽을 거쳐 전 세계로 퍼졌다.
월리	ㅇㅜㅓㄹㄹㅣ	1. 달의 운동. 2. =태음 거리.
마스터	ㅁㅏㅅㅡㅌㅓ	어떤 기술이나 내용을 배워서 충분히 익히는 일. '숙달', '통달'로 순화.
천연	ㅊㅓㄴㅇㅕㄴ	일이나 날짜 따위를 미루고 지체함. ≒천취(遷就).
출력	ㅊㅜㄹㄹㅕㄱ	컴퓨터 따위의 기기(機器)나 장치가 입력을 받아 일을 하고 외부로 결과를 내는 일. 또는 그 결과. ≒아웃풋. '냄', '빼냄'으로 순화.
야쿠자	ㅇㅑㅋㅜㅈㅏ	일본의 조직 폭력배 집단.
